invoice,order_value
541371,322.78000000000003
541391,7.800000000000001
541400,412.85
541405,732.14
541406,416.08
541407,152.64
541408,316.5
541409,347.03999999999996
541410,1207.13
541411,9.75
541413,201.16
541414,248.42
541417,262.96
541420,5.9
541425,79.2
541426,440
541427,405
541428,138.35
541429,302.22
541430,2271.62
541431,77183.6
541432,158.95
541434,465.58
541435,155.93
541436,315
541439,69.6
541473,305.52
541474,390
541479,707.88
541480,132.52
541481,293.63
541483,107.45
541484,193.09
541485,290.8
541486,129.51
541488,780.5
541489,577.3
541490,129.95
541491,681.05
541500,145.23
541504,235.60000000000002
541505,15
541509,141.66
541510,203.55
541511,128.82
541513,15
541517,63
541518,2919.5099999999998
541520,238.5
541521,169.74
541522,330.2
541523,110.60000000000001
541524,594.7
541525,76.32000000000001
541530,523.98
541552,740.39
541564,192.26
541565,172.15
541566,833.44
541567,752.75
541568,305.6
541569,685.12
541570,7722.04
541571,169.68
541574,212.72
541575,577.02
541576,112.92
541585,275.5
541587,202.93
541588,487.45
541590,410.18
541591,309.94
541593,321.4
541594,295.05
541595,116.06
541596,767.0500000000001
541597,456.27
541602,166.68
541604,335.63
541605,114.6
541606,114.68
541608,305.28
541609,74.9
541610,429.15
541611,528.48
541615,149.42000000000002
541631,1516.68
541648,337.7
541649,167.39000000000001
541655,262.55
541657,87.75
541658,249.43
541659,178.95000000000002
541660,529.91
541664,330.9
541669,331.76
541670,2756.84
541671,398.6
541672,135
541673,120.6
541675,225.6
541676,530.48
541677,303.04
541678,115.8
541679,55.5
541680,1652.27
541681,229.46999999999997
541682,278.6
541683,330.48
541684,1761.18
541686,377.3
541690,42.2
541698,222.23999999999998
541699,301.96
541700,135.75
541703,341
541706,304.02
541708,19.5
541709,441.15
541711,8060.3
541712,125.13
541732,94.36
541756,661.58
541782,8.5
541783,728.16
541784,717.02
541785,85.6
541788,307.6
541789,7544.91
541791,101.25
541792,302
541793,345.24
541794,138.55
541795,259.6
541796,318.5
541797,17.2
541798,387.87
541799,6.6
541800,169.75
541801,91.8
541808,10
541812,357.12
541813,424.32
541814,748.9399999999999
541815,8.25
541816,614.38
541832,101.85
541835,161.8
541836,394.04999999999995
541837,153
541838,847.85
541839,376.31
541840,2.95
541841,161.03
541842,181.35
541843,1045.4
541844,215.16
541845,163
541846,323.09
541847,437.71
541848,497.48
541849,155.64
541850,244.3
541851,105.34
541853,224.75
541854,106.55
541855,469.18
541856,402.42
541857,514.5
541858,195.26
541859,265.18
541860,115.67999999999999
541862,265.85
541864,2375.42
541865,165
541866,417.31
541867,163.5
541872,293.74
541873,155
541874,970.6
541875,301.28
541876,117.4
541877,486.11
541880,408.3
541881,66.93
541883,904.66
541884,200.10000000000002
541886,481.41
541903,91.8
541916,241.86
541919,352.42
541932,2661.24
541946,309.43
541947,301.53
541948,206.98
541949,288.99
541950,523.34
541960,282.6
541962,162.05
541963,172.85
541965,1716.62
541966,304.1
541968,387.27000000000004
541970,1285.62
541972,431.63
541973,187.01999999999998
541974,163.04
541976,127.70000000000002
541977,379.7
541978,91.80000000000001
541979,282.44
541980,157.45000000000002
541981,190.2
541983,15
541984,111.78
541985,215.78
541986,374.93
541987,483.86
541988,585
541989,417.69
541990,214.4
541991,323.44
541992,431.76
541995,256.40999999999997
541996,333.08000000000004
541997,315.13
541998,227.44
542000,620.14
542001,723.6
542002,621.6
542003,1368.38
542004,88.80000000000001
542005,337.3
542006,581.66
542025,303.8
542026,169.65
542057,173.8
542058,461.64
542059,106.83000000000001
542065,90.9
542079,157.4
542080,1012.01
542081,15.15
542083,130.81
542084,1081.3
542085,355.12
542087,459.84000000000003
542090,241.89
542093,500.1
542096,199.32999999999998
542098,146.1
542099,99.5
542100,257.9
542102,2053.07
542103,800.19
542105,389.9
542106,1116.9
542107,846.72
542108,133.5
542110,274.74
542111,224.48
542112,632.1800000000001
542113,111.15
542114,451.03000000000003
542121,231.48
542122,636.94
542123,339.59999999999997
542124,302.58
542125,233.08
542126,564.39
542128,287.93
542129,120.94999999999999
542130,146.1
542131,323.71
542132,36
542133,153.78
542134,300
542141,326.4
542142,174.6
542143,561.3
542145,419.4
542146,160.05
542147,683.93
542148,252.1
542149,108.55
542151,187.85
542152,182.45
542153,164.7
542154,102
542155,285.59999999999997
542174,307.85
542192,1031.83
542207,396.72
542208,944.34
542212,244.8
542213,113.7
542214,157.02
542215,825.36
542216,802.56
542217,166.3
542219,594.04
542220,211.35
542221,379.28000000000003
542222,237.6
542223,100.85000000000001
542224,92.7
542226,188.86
542227,328.4
542228,372.29
542229,350.4
542230,227.4
542231,1136.58
542233,648.8
542234,9.95
542235,193.8
542236,191.55
542237,475.39
542238,452.85
542239,114.85
542240,249
542241,271.56
542242,156
542243,181.65
542246,318.23
542247,305.55
542254,511.69
542258,162.4
542265,142.71
542266,275.78000000000003
542267,9.9
542268,490.88
542269,675.58
542272,736.7
542274,339.6
542275,702.4
542276,1693.88
542277,529.01
542278,564.05
542284,556.46
542303,1715.85
542320,203.25
542345,149.49
542347,329.38
542349,328.74
542350,74.42
542351,152.25
542353,508.36
542354,407.95
542355,337.5
542360,396.45
542369,369.29999999999995
542370,318.6
542371,220.59
542372,408.78000000000003
542373,1866.02
542374,264.26
542375,178.1
542377,157.4
542381,321.1
542382,204.77
542384,177.35
542386,268.8
542388,159.60000000000002
542389,182.45000000000002
542390,317.15
542393,556.46
542397,1308.48
542398,692.3000000000001
542399,942.1
542401,316.21
542405,31.8
542406,133.45000000000002
542407,283.74
542408,392.01
542409,305.25
542411,242.42000000000002
542412,116.4
542419,101.05
542420,247.54
542422,181.35
542423,1131
542425,218.45000000000002
542428,2938.7599999999998
542429,335.82
542430,313.7
542431,427.40000000000003
542432,166.8
542433,401.58
542434,316.06
542470,318
542503,622.62
542506,743.9
542511,358.9
542517,1521.1
542519,564.5
542520,238.67
542521,150.88
542526,593.17
542527,522.08
542528,215.52
542530,208.61
542533,100.8
542534,583.41
542535,459.8
542538,367.29
542542,384.68
542543,309.05
542549,19.8
542568,160.05
542578,474.7
542583,483.90000000000003
542584,168.1
542585,243.36
542586,626.6
542587,304.74
542590,159.85
542591,119.85
542595,421.1
542596,182.8
542597,159.43
542598,109.25
542599,102.64
542600,310.61
542601,213.03
542602,199.6
542603,340.24
542605,225.1
542606,163.8
542607,411.75
542608,269.3
542609,112.75
542610,351.56
542611,572.8100000000001
542612,165.9
542613,403.3
542614,197.25000000000003
542615,14.95
542616,249.67000000000002
542617,709.51
542618,155.21
542619,574.19
542620,343.55
542621,493.53
542623,382.5
542626,279.3
542627,568.82
542628,132.35
542629,3174.4300000000003
542630,60.48
542631,123.95
542632,460.5
542634,494.64
542636,56.1
542641,203.79999999999998
542646,320
542647,439.18
542648,549.58
542649,145.25
542659,305.07
542662,609.01
542667,453.7
542673,101.8
542678,205.6
542690,378
542691,631.36
542692,131.7
542694,318
542707,205.3
542708,662.38
542709,378.32
542710,558.36
542711,93.60000000000001
542712,327.98
542713,1009.8
542715,177.5
542716,263.24
542717,121.17
542718,192.2
542719,218.52
542720,134.48
542722,261.6
542723,127.9
542724,265.05
542725,14.750000000000002
542727,136.24
542728,304.44
542729,315.57
542731,219.52
542733,120.52
542735,417.54
542736,0.55
542737,178.8
542739,212.99999999999997
542741,176.66
542743,14.750000000000002
542745,339.29
542746,1.9
542759,4.95
542776,312.9
542777,797.77
542778,234.47
542779,409.5
542780,698.6
542782,314.15000000000003
542785,1025.34
542786,362.40000000000003
542788,450.06
542789,4446.88
542790,280.05
542791,439.3
542795,336.91
542796,178.22
542797,278.21999999999997
542800,3.67
542806,846.69
542812,325.75
542835,184.5
542836,239.3
542858,123.42999999999999
542859,70.02
542862,161.2
542863,316.26000000000005
542864,969.74
542865,117.85
542868,252.66
542869,259.51
542870,211.94
542872,354.24
542881,150.2
542886,320.51
542887,364.6
542888,379.1
542889,241.2
542890,1003.23
542891,2489.11
542892,155.51999999999998
542893,485.73
542894,214.45
542895,289.24
542896,270
542897,303
542898,409.7
542899,105.85
542900,134.1
542901,88.3
542902,231
542903,40.8
542904,510.84999999999997
542905,288.98
542907,313.85
542908,271.55
542909,734.4000000000001
542911,509.5
542914,272.4
542915,35.8
542919,762
542920,765
542921,277.5
542922,490.89
542923,394.40000000000003
542925,113.64
542926,75.60000000000001
542927,303.56
542928,505.98
542929,289.3
542930,530.1
542931,184.95
542932,1341.96
542933,1063
542934,991.98
542944,162.1
542989,154.41
542990,141.3
542992,30
542993,303.84000000000003
542994,675
542995,158.57999999999998
542996,227.71
543001,314.63
543002,117.09
543003,126.82
543005,144.2
543006,326.36
543007,160.85
543008,442.88
543009,128.68
543010,349.27
543011,375.40000000000003
543012,7.2
543015,398
543016,165
543017,15
543019,21.6
543020,203.58
543021,295.06
543022,654.96
543023,307.3
543024,345.02000000000004
543025,68.1
543027,153.76
543028,304.9
543029,349.89
543030,150.5
543031,75.68
543032,97.5
543033,208.48
543036,133.95
543037,334.4
543038,110.45
543040,1026.72
543041,6.8500000000000005
543043,44.35
543044,308.55
543045,207.22
543046,121.45
543047,1866.3
543048,427.94
543053,150
543054,313.76
543055,617.25
543056,947.4
543057,989.52
543094,331.24
543095,170.7
543096,173.74
543098,255.76
543099,6549.12
543106,270.20000000000005
543107,558.32
543108,244.22
543111,428.11
543113,458.9
543114,788.06
543115,120.75
543116,1177.84
543117,213.9
543118,293.96
543120,231.4
543121,336.70000000000005
543122,307
543123,333.3
543124,610.16
543125,132.5
543126,118
543127,130.8
543128,64
543129,195.9
543130,78
543131,164.1
543132,172.3
543133,71.9
543134,15
543161,475.37
543162,340.56
543163,118.8
543164,168.45
543165,135.55
543166,655.5500000000001
543167,331.26
543168,693.48
543169,376.32
543170,296.52
543173,456.05
543174,267.6
543177,323.5
543178,229.6
543179,45.57
543180,625.33
543181,68
543183,46.7
543184,303.58
543186,196.2
543187,334.05
543188,1236.73
543189,153.94
543190,393.49
543191,217.93
543192,1987.62
543193,947.65
543196,390.71
543197,310.73
543198,315
543199,195.06
543202,550.8000000000001
543214,337.2
543232,755.05
543235,331.42
543240,15.8
543242,381.32
543243,353.09999999999997
543245,123.78
543246,103.25
543247,585
543248,791.52
543249,182.15
543250,335.53
543251,516.95
543252,361.7
543253,310
543255,303.33
543256,123.21
543264,255.03
543272,136.65
543273,449.28
543274,145.5
543275,142.4
543276,974.62
543277,751.2
543278,203.82
543279,319.4
543280,131.9
543281,94.27
543282,108.07
543283,83.35
543284,137.65
543285,393.33
543286,972.72
543287,620.37
543288,182.85
543291,143.92
543292,295.45
543293,586.8
543294,127.35000000000001
543300,1660.44
543306,340.77
543309,245.64
543325,110.7
543332,205.1
543342,424.41
543348,290
543349,219.99
543350,155.05
543351,165
543352,29.65
543354,818.86
543355,208.76
543357,124.05000000000001
543359,122.30000000000001
543367,438.82
543369,219.36
543370,1838.91
543371,409.93
543372,67.95
543373,181.44
543374,319.35
543376,67.95
543377,220.98
543378,4379.76
543379,6155.72
543380,143.1
543382,307.23
543387,1306.28
543389,150.26
543391,306.55
543392,602.72
543393,163.7
543394,1495.2
543395,15.9
543396,313.66
543397,148.21
543398,199.8
543400,213.15
543411,266.85
543413,244.79999999999998
543428,449.98
543446,146.2
543447,802.65
543449,336
543452,303
543454,140.55
543455,326.4
543456,79.2
543457,603.44
543458,152.87
543459,201.86
543462,313.90000000000003
543463,694.27
543464,364.32
543466,459.36
543468,262.85
543470,1053.79
543474,504.23
543476,303.24
543477,15
543478,849.04
543479,90
543480,52.35
543481,103.1
543482,133.35
543483,78.62
543484,455.02
543485,118.95
543486,510.07
543487,197
543492,168.9
543507,371.6
543518,5735.24
543519,691.36
543520,29.700000000000003
543523,38.1
543527,314.09999999999997
543529,178.15
543534,309.06
543535,630.7
543537,84.3
543538,401.5
543539,148.4
543540,141.36
543541,762.11
543542,231.91
543543,205.48
543547,119.15
543548,330.79
543549,1045.44
543550,113.10000000000001
543553,209.25
543554,493.5
543555,1592.61
543565,470.36
543586,198.8
543587,238.85
543588,1127.52
543589,191
543590,216.58
543591,310.5
543592,263.8
543593,597.3
543594,852.9200000000001
543595,320.52
543596,168.35
543597,801.6
543598,464.82
543600,194.35
543601,62.6
543602,116.85
543604,264.03000000000003
543610,302.7
543612,384.6
543618,160.15
543619,520.5699999999999
543622,10.5
543623,160.4
543625,321.56
543626,343.92
543630,121.28
543631,511
543639,101.34
543641,197.94
543642,85.86
543645,107.65
543646,116.8
543647,106.8
543648,259.05
543649,610.2
543650,790.8
543651,335.3
543652,479.48
543653,354.11
543657,333.2
543658,425.05
543664,136.3
543668,133
543669,2256
543670,468
543672,306
543673,554.4
543674,1252.2
543675,382.5
543688,330.8
543691,223.2
543693,128.8
543730,112.5
543731,612.25
543733,231.51
543734,494.51
543735,514.5600000000001
543736,610.5500000000001
543737,2355.95
543738,76.32000000000001
543739,137.9
543740,350.82
543746,324.25
543747,124.26
543748,313.8
543754,530.15
543759,377.48
543770,340.65
543774,1078.9
543777,252.29
543788,2.42
543797,278.65
543798,178.75
543799,119.76
543800,741.85
543801,210.7
543802,526.1
543803,302.67
543804,401
543805,131.4
543806,233.96
543807,121.25
543808,132.25
543809,230.81
543810,140.35
543812,252.51
543813,76.75
543814,981.9
543815,112.46
543816,104.33
543820,436.18
543821,928.05
543822,446.16
543823,540
543824,309.5
543825,421.8
543828,2024.57
543829,3376.08
543831,3257.4
543832,416.11
543833,160.2
543836,321.05
543839,103.7
543842,1119.36
543852,1165.96
543900,642.29
543901,115
543907,105.57
543908,405.30000000000007
543910,317.12
543911,889.24
543912,379.74
543913,151.68
543914,109.5
543915,298.05
543919,197.82
543921,223.74
543923,187.50000000000003
543924,101.45
543934,102.9
543935,901.6
543973,284.35
543975,316.89
543976,1380.4
543977,710.31
543978,424.16
543979,169.44
543981,367.76
543982,281.8
543983,347.15
543984,549.04
543986,3.75
543987,383.59999999999997
543988,17.700000000000003
543989,14022.92
543990,397.04
543991,615
543993,305.46
543994,1696.4
543995,793.5
543996,458.53
543997,160.15
543998,264.6
544035,821.1
544036,188.7
544037,920.33
544039,211
544040,257.96999999999997
544041,375.56
544042,91.2
544043,12.75
544044,181.8
544045,1023.84
544051,433
544055,301.6
544056,287.74
544058,230.15
544059,120.16
544060,156
544061,66
544062,784.74
544064,127.95
544065,262.44
544066,181.5
544067,269.59
544068,74.34
544069,255.6
544070,570.02
544071,570.76
544073,1784.71
544074,856.26
544075,3506.2400000000002
544076,75
544077,241.34
544078,122.4
544079,165
544081,856
544083,303.57
544084,89.2
544087,344.69
544090,210.2
544091,175.5
544092,77.5
544093,363.36
544094,377.32
544095,363.70000000000005
544096,142.4
544097,1683.9
544098,1129.35
544100,254.44
544101,142.85
544102,255.66
544103,20.38
544104,81.6
544105,424.85
544106,698.26
544107,173.05
544108,779.1
544109,112.45
544110,184.18
544111,891.35
544112,375.78
544115,919.66
544125,285.24
544129,434.6
544143,87.8
544147,10.82
544150,119.15
544151,196.87
544152,144
544153,254.19
544154,390
544155,306
544156,296.5
544157,399.22
544158,132.60000000000002
544159,621.69
544160,826.53
544161,398.79
544162,178.66
544163,37.5
544164,601.94
544165,308.78000000000003
544166,337.5
544167,506.02
544168,314.4
544169,348.57
544170,76.32000000000001
544176,94.31
544177,1853.52
544178,388.05
544179,321.25
544180,233.42000000000002
544181,519.08
544182,328.4
544183,786.84
544185,149.46
544187,257.85
544189,133
544190,193.01
544191,772.8000000000001
544192,17.700000000000003
544193,640.1
544194,597.58
544195,152.7
544196,202.9
544197,105.5
544198,84
544199,244.68
544200,250
544203,479.1
544209,235.79
544210,281.12
544211,331.2
544271,304.66
544277,114.05
544278,1019.42
544280,228.27
544281,373.98
544282,655.28
544283,1131.46
544286,1257.8700000000001
544292,304.65
544293,326.39
544294,570.88
544295,1097.58
544296,55.44
544297,46.2
544298,790.86
544299,414
544301,147.33
544302,166.6
544303,161.95
544304,175.75
544305,205.5
544306,278.1
544307,161.28
544308,347.1
544309,928.58
544311,175.04
544312,8.25
544313,200.59
544314,277.81
544315,23.95
544316,640.14
544317,152.65
544319,110.98
544320,57.599999999999994
544322,145.20000000000002
544328,100.5
544329,53.4
544330,147.20000000000002
544331,15
544332,333
544334,118.8
544335,101.25
544336,145.58
544337,401.57
544338,311.55
544339,904.85
544340,152.4
544341,377.27000000000004
544349,398.22
544350,96.9
544351,825
544352,298.73
544353,359.79999999999995
544354,77.28
544355,968.3
544356,201.12
544368,623.78
544390,162.7
544391,314.68
544392,2807.31
544393,214.05
544394,307.4
544395,301.85
544398,518.2
544399,256
544400,1092.43
544404,177.9
544405,179.6
544406,413.22
544407,15
544408,61
544409,799.38
544411,341.7
544412,245.91
544421,212.56
544423,6.3
544426,34
544430,5.1
544439,358.8
544440,645.56
544441,94.89999999999999
544443,136
544444,400.45
544445,560.15
544446,42
